,filepath,class
45,Tomato___Tomato_Yellow_Leaf_Curl_Virus/133511.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus
46,Tomato___Tomato_Yellow_Leaf_Curl_Virus/67195.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus
47,Tomato___Tomato_Yellow_Leaf_Curl_Virus/179594.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus
48,Tomato___Tomato_Yellow_Leaf_Curl_Virus/66796.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus
49,Tomato___Tomato_Yellow_Leaf_Curl_Virus/164921.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus
50,Tomato___Tomato_Yellow_Leaf_Curl_Virus/41860.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus
51,Tomato___Tomato_Yellow_Leaf_Curl_Virus/82391.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus
52,Tomato___Tomato_Yellow_Leaf_Curl_Virus/111686.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus
53,Tomato___Tomato_Yellow_Leaf_Curl_Virus/50479.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus
54,Tomato___Tomato_Yellow_Leaf_Curl_Virus/192874.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus
55,Tomato___Tomato_Yellow_Leaf_Curl_Virus/93683.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus
56,Tomato___Tomato_Yellow_Leaf_Curl_Virus/149843.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus
57,Tomato___Tomato_Yellow_Leaf_Curl_Virus/100767.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus
58,Tomato___Tomato_Yellow_Leaf_Curl_Virus/78557.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus
59,Tomato___Tomato_Yellow_Leaf_Curl_Virus/150083.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus
60,Tomato___Tomato_Yellow_Leaf_Curl_Virus/183774.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus
61,Tomato___Tomato_Yellow_Leaf_Curl_Virus/112147.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus
62,Tomato___Tomato_Yellow_Leaf_Curl_Virus/36920.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus
63,Tomato___Tomato_Yellow_Leaf_Curl_Virus/171983.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus
64,Tomato___Tomato_Yellow_Leaf_Curl_Virus/150925.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus
65,Tomato___Tomato_Yellow_Leaf_Curl_Virus/102707.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus
66,Tomato___Tomato_Yellow_Leaf_Curl_Virus/42936.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus
67,Tomato___Tomato_Yellow_Leaf_Curl_Virus/123323.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus
68,Tomato___Tomato_Yellow_Leaf_Curl_Virus/94719.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus
69,Tomato___Tomato_Yellow_Leaf_Curl_Virus/13503.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus
70,Tomato___Tomato_Yellow_Leaf_Curl_Virus/29970.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus
71,Tomato___Tomato_Yellow_Leaf_Curl_Virus/77120.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus
72,Tomato___Tomato_Yellow_Leaf_Curl_Virus/190864.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus
73,Tomato___Tomato_Yellow_Leaf_Curl_Virus/199020.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus
74,Tomato___Tomato_Yellow_Leaf_Curl_Virus/42914.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus
75,Tomato___Tomato_Yellow_Leaf_Curl_Virus/48466.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus
76,Tomato___Tomato_Yellow_Leaf_Curl_Virus/141750.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus
77,Tomato___Tomato_Yellow_Leaf_Curl_Virus/58496.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus
78,Tomato___Tomato_Yellow_Leaf_Curl_Virus/18063.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus
79,Tomato___Tomato_Yellow_Leaf_Curl_Virus/170253.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus
80,Pepper_bell___Bacterial_spot/65328.jpg,Pepper_bell___Bacterial_spot
81,Pepper_bell___Bacterial_spot/45359.jpg,Pepper_bell___Bacterial_spot
82,Pepper_bell___Bacterial_spot/57374.jpg,Pepper_bell___Bacterial_spot
83,Pepper_bell___Bacterial_spot/185578.jpg,Pepper_bell___Bacterial_spot
84,Pepper_bell___Bacterial_spot/89949.jpg,Pepper_bell___Bacterial_spot
85,Pepper_bell___Bacterial_spot/141339.jpg,Pepper_bell___Bacterial_spot
86,Pepper_bell___Bacterial_spot/157302.jpg,Pepper_bell___Bacterial_spot
87,Pepper_bell___Bacterial_spot/75865.jpg,Pepper_bell___Bacterial_spot
88,Pepper_bell___Bacterial_spot/138074.jpg,Pepper_bell___Bacterial_spot
89,Pepper_bell___Bacterial_spot/117035.jpg,Pepper_bell___Bacterial_spot
90,Pepper_bell___Bacterial_spot/94386.jpg,Pepper_bell___Bacterial_spot
91,Pepper_bell___Bacterial_spot/65977.jpg,Pepper_bell___Bacterial_spot
92,Pepper_bell___Bacterial_spot/38063.jpg,Pepper_bell___Bacterial_spot
93,Pepper_bell___Bacterial_spot/163228.jpg,Pepper_bell___Bacterial_spot
94,Pepper_bell___Bacterial_spot/97176.jpg,Pepper_bell___Bacterial_spot
95,Pepper_bell___Bacterial_spot/35414.jpg,Pepper_bell___Bacterial_spot
96,Pepper_bell___Bacterial_spot/109899.jpg,Pepper_bell___Bacterial_spot
97,Pepper_bell___Bacterial_spot/95138.jpg,Pepper_bell___Bacterial_spot
98,Pepper_bell___Bacterial_spot/16039.jpg,Pepper_bell___Bacterial_spot
99,Pepper_bell___Bacterial_spot/183715.jpg,Pepper_bell___Bacterial_spot
100,Pepper_bell___Bacterial_spot/126255.jpg,Pepper_bell___Bacterial_spot
101,Pepper_bell___Bacterial_spot/18742.jpg,Pepper_bell___Bacterial_spot
102,Pepper_bell___Bacterial_spot/42505.jpg,Pepper_bell___Bacterial_spot
103,Pepper_bell___Bacterial_spot/18933.jpg,Pepper_bell___Bacterial_spot
104,Pepper_bell___Bacterial_spot/156068.jpg,Pepper_bell___Bacterial_spot
105,Pepper_bell___Bacterial_spot/43146.jpg,Pepper_bell___Bacterial_spot
106,Pepper_bell___Bacterial_spot/108629.jpg,Pepper_bell___Bacterial_spot
107,Pepper_bell___Bacterial_spot/186324.jpg,Pepper_bell___Bacterial_spot
108,Pepper_bell___Bacterial_spot/183651.jpg,Pepper_bell___Bacterial_spot
109,Pepper_bell___Bacterial_spot/74526.jpg,Pepper_bell___Bacterial_spot
110,Pepper_bell___Bacterial_spot/152901.jpg,Pepper_bell___Bacterial_spot
111,Pepper_bell___Bacterial_spot/83587.jpg,Pepper_bell___Bacterial_spot
112,Pepper_bell___Bacterial_spot/24678.jpg,Pepper_bell___Bacterial_spot
113,Pepper_bell___Bacterial_spot/36616.jpg,Pepper_bell___Bacterial_spot
114,Pepper_bell___Bacterial_spot/144858.jpg,Pepper_bell___Bacterial_spot
115,Pepper_bell___Bacterial_spot/16295.jpg,Pepper_bell___Bacterial_spot
116,Pepper_bell___Bacterial_spot/25133.jpg,Pepper_bell___Bacterial_spot
117,Pepper_bell___Bacterial_spot/88489.jpg,Pepper_bell___Bacterial_spot
118,Pepper_bell___Bacterial_spot/68269.jpg,Pepper_bell___Bacterial_spot
119,Pepper_bell___Bacterial_spot/82358.jpg,Pepper_bell___Bacterial_spot
120,Peach___healthy/101043.jpg,Peach___healthy
121,Peach___healthy/184357.jpg,Peach___healthy
122,Peach___healthy/177748.jpg,Peach___healthy
123,Peach___healthy/104528.jpg,Peach___healthy
124,Peach___healthy/154406.jpg,Peach___healthy
125,Peach___healthy/81955.jpg,Peach___healthy
126,Peach___healthy/175085.jpg,Peach___healthy
127,Peach___healthy/124360.jpg,Peach___healthy
128,Peach___healthy/100648.jpg,Peach___healthy
129,Peach___healthy/61646.jpg,Peach___healthy
130,Peach___healthy/91087.jpg,Peach___healthy
131,Peach___healthy/20007.jpg,Peach___healthy
132,Peach___healthy/152715.jpg,Peach___healthy
133,Peach___healthy/196726.jpg,Peach___healthy
134,Peach___healthy/72749.jpg,Peach___healthy
135,Peach___healthy/130274.jpg,Peach___healthy
136,Peach___healthy/22743.jpg,Peach___healthy
137,Peach___healthy/62537.jpg,Peach___healthy
138,Peach___healthy/161268.jpg,Peach___healthy
139,Peach___healthy/102690.jpg,Peach___healthy
140,Peach___healthy/16242.jpg,Peach___healthy
141,Peach___healthy/101382.jpg,Peach___healthy
142,Peach___healthy/180344.jpg,Peach___healthy
143,Peach___healthy/94683.jpg,Peach___healthy
144,Peach___healthy/78891.jpg,Peach___healthy
145,Peach___healthy/51427.jpg,Peach___healthy
146,Peach___healthy/145267.jpg,Peach___healthy
147,Peach___healthy/98442.jpg,Peach___healthy
148,Peach___healthy/29097.jpg,Peach___healthy
149,Peach___healthy/157457.jpg,Peach___healthy
150,Peach___healthy/137078.jpg,Peach___healthy
151,Peach___healthy/122653.jpg,Peach___healthy
152,Peach___healthy/62497.jpg,Peach___healthy
153,Peach___healthy/12371.jpg,Peach___healthy
154,Peach___healthy/12578.jpg,Peach___healthy
155,Peach___healthy/181995.jpg,Peach___healthy
156,Peach___healthy/14109.jpg,Peach___healthy
157,Peach___healthy/42777.jpg,Peach___healthy
158,Peach___healthy/11808.jpg,Peach___healthy
159,Peach___healthy/94576.jpg,Peach___healthy
160,Grape___Esca_(Black_Measles)/164576.jpg,Grape___Esca_(Black_Measles)
161,Grape___Esca_(Black_Measles)/170782.jpg,Grape___Esca_(Black_Measles)
162,Grape___Esca_(Black_Measles)/179642.jpg,Grape___Esca_(Black_Measles)
163,Grape___Esca_(Black_Measles)/155123.jpg,Grape___Esca_(Black_Measles)
164,Grape___Esca_(Black_Measles)/24819.jpg,Grape___Esca_(Black_Measles)
165,Grape___Esca_(Black_Measles)/34917.jpg,Grape___Esca_(Black_Measles)
166,Grape___Esca_(Black_Measles)/108165.jpg,Grape___Esca_(Black_Measles)
167,Grape___Esca_(Black_Measles)/106670.jpg,Grape___Esca_(Black_Measles)
168,Grape___Esca_(Black_Measles)/158684.jpg,Grape___Esca_(Black_Measles)
169,Grape___Esca_(Black_Measles)/15047.jpg,Grape___Esca_(Black_Measles)
170,Grape___Esca_(Black_Measles)/162037.jpg,Grape___Esca_(Black_Measles)
171,Grape___Esca_(Black_Measles)/48635.jpg,Grape___Esca_(Black_Measles)
172,Grape___Esca_(Black_Measles)/59031.jpg,Grape___Esca_(Black_Measles)
173,Grape___Esca_(Black_Measles)/95481.jpg,Grape___Esca_(Black_Measles)
174,Grape___Esca_(Black_Measles)/88232.jpg,Grape___Esca_(Black_Measles)
175,Grape___Esca_(Black_Measles)/52561.jpg,Grape___Esca_(Black_Measles)
176,Grape___Esca_(Black_Measles)/194686.jpg,Grape___Esca_(Black_Measles)
177,Grape___Esca_(Black_Measles)/135252.jpg,Grape___Esca_(Black_Measles)
178,Grape___Esca_(Black_Measles)/119755.jpg,Grape___Esca_(Black_Measles)
179,Grape___Esca_(Black_Measles)/138864.jpg,Grape___Esca_(Black_Measles)
180,Grape___Esca_(Black_Measles)/153618.jpg,Grape___Esca_(Black_Measles)
181,Grape___Esca_(Black_Measles)/17563.jpg,Grape___Esca_(Black_Measles)
182,Grape___Esca_(Black_Measles)/195701.jpg,Grape___Esca_(Black_Measles)
183,Grape___Esca_(Black_Measles)/18057.jpg,Grape___Esca_(Black_Measles)
184,Grape___Esca_(Black_Measles)/163780.jpg,Grape___Esca_(Black_Measles)
185,Grape___Esca_(Black_Measles)/173281.jpg,Grape___Esca_(Black_Measles)
186,Grape___Esca_(Black_Measles)/198382.jpg,Grape___Esca_(Black_Measles)
187,Grape___Esca_(Black_Measles)/83244.jpg,Grape___Esca_(Black_Measles)
188,Grape___Esca_(Black_Measles)/177766.jpg,Grape___Esca_(Black_Measles)
189,Grape___Esca_(Black_Measles)/67261.jpg,Grape___Esca_(Black_Measles)
190,Grape___Esca_(Black_Measles)/142797.jpg,Grape___Esca_(Black_Measles)
191,Grape___Esca_(Black_Measles)/43200.jpg,Grape___Esca_(Black_Measles)
192,Grape___Esca_(Black_Measles)/78195.jpg,Grape___Esca_(Black_Measles)
193,Grape___Esca_(Black_Measles)/13043.jpg,Grape___Esca_(Black_Measles)
194,Grape___Esca_(Black_Measles)/129979.jpg,Grape___Esca_(Black_Measles)
195,Grape___Esca_(Black_Measles)/102085.jpg,Grape___Esca_(Black_Measles)
196,Grape___Esca_(Black_Measles)/72639.jpg,Grape___Esca_(Black_Measles)
197,Grape___Esca_(Black_Measles)/129839.jpg,Grape___Esca_(Black_Measles)
198,Grape___Esca_(Black_Measles)/35312.jpg,Grape___Esca_(Black_Measles)
199,Grape___Esca_(Black_Measles)/149734.jpg,Grape___Esca_(Black_Measles)
200,Potato___Late_blight/158055.jpg,Potato___Late_blight
201,Potato___Late_blight/81950.jpg,Potato___Late_blight
202,Potato___Late_blight/96463.jpg,Potato___Late_blight
203,Potato___Late_blight/38682.jpg,Potato___Late_blight
204,Potato___Late_blight/69964.jpg,Potato___Late_blight
205,Potato___Late_blight/181838.jpg,Potato___Late_blight
206,Potato___Late_blight/69820.jpg,Potato___Late_blight
207,Potato___Late_blight/198156.jpg,Potato___Late_blight
208,Potato___Late_blight/60119.jpg,Potato___Late_blight
209,Potato___Late_blight/173442.jpg,Potato___Late_blight
210,Potato___Late_blight/170750.jpg,Potato___Late_blight
211,Potato___Late_blight/198928.jpg,Potato___Late_blight
212,Potato___Late_blight/89535.jpg,Potato___Late_blight
213,Potato___Late_blight/71805.jpg,Potato___Late_blight
214,Potato___Late_blight/132529.jpg,Potato___Late_blight
215,Potato___Late_blight/23606.jpg,Potato___Late_blight
216,Potato___Late_blight/192059.jpg,Potato___Late_blight
217,Potato___Late_blight/48917.jpg,Potato___Late_blight
218,Potato___Late_blight/178625.jpg,Potato___Late_blight
219,Potato___Late_blight/111061.jpg,Potato___Late_blight
220,Potato___Late_blight/27606.jpg,Potato___Late_blight
221,Potato___Late_blight/11428.jpg,Potato___Late_blight
222,Potato___Late_blight/190628.jpg,Potato___Late_blight
223,Potato___Late_blight/166751.jpg,Potato___Late_blight
224,Potato___Late_blight/84021.jpg,Potato___Late_blight
225,Potato___Late_blight/47280.jpg,Potato___Late_blight
226,Potato___Late_blight/41098.jpg,Potato___Late_blight
227,Potato___Late_blight/199936.jpg,Potato___Late_blight
228,Potato___Late_blight/103490.jpg,Potato___Late_blight
229,Potato___Late_blight/108495.jpg,Potato___Late_blight
230,Potato___Late_blight/162218.jpg,Potato___Late_blight
231,Potato___Late_blight/63253.jpg,Potato___Late_blight
232,Potato___Late_blight/194890.jpg,Potato___Late_blight
233,Potato___Late_blight/196369.jpg,Potato___Late_blight
234,Potato___Late_blight/107106.jpg,Potato___Late_blight
235,Potato___Late_blight/156624.jpg,Potato___Late_blight
236,Potato___Late_blight/39069.jpg,Potato___Late_blight
237,Potato___Late_blight/51891.jpg,Potato___Late_blight
238,Potato___Late_blight/131909.jpg,Potato___Late_blight
239,Potato___Late_blight/175779.jpg,Potato___Late_blight
240,Strawberry___healthy/63605.jpg,Strawberry___healthy
241,Strawberry___healthy/90048.jpg,Strawberry___healthy
242,Strawberry___healthy/172002.jpg,Strawberry___healthy
243,Strawberry___healthy/196449.jpg,Strawberry___healthy
244,Strawberry___healthy/19580.jpg,Strawberry___healthy
245,Strawberry___healthy/103831.jpg,Strawberry___healthy
246,Strawberry___healthy/121818.jpg,Strawberry___healthy
247,Strawberry___healthy/51065.jpg,Strawberry___healthy
248,Strawberry___healthy/27829.jpg,Strawberry___healthy
249,Strawberry___healthy/172474.jpg,Strawberry___healthy
250,Strawberry___healthy/71403.jpg,Strawberry___healthy
251,Strawberry___healthy/40134.jpg,Strawberry___healthy
252,Strawberry___healthy/131612.jpg,Strawberry___healthy
253,Strawberry___healthy/16567.jpg,Strawberry___healthy
254,Strawberry___healthy/83613.jpg,Strawberry___healthy
255,Strawberry___healthy/31474.jpg,Strawberry___healthy
256,Strawberry___healthy/146176.jpg,Strawberry___healthy
257,Strawberry___healthy/123937.jpg,Strawberry___healthy
258,Strawberry___healthy/137828.jpg,Strawberry___healthy
259,Strawberry___healthy/55475.jpg,Strawberry___healthy
260,Strawberry___healthy/155342.jpg,Strawberry___healthy
261,Strawberry___healthy/100023.jpg,Strawberry___healthy
262,Strawberry___healthy/146694.jpg,Strawberry___healthy
263,Strawberry___healthy/77594.jpg,Strawberry___healthy
264,Strawberry___healthy/155890.jpg,Strawberry___healthy
265,Strawberry___healthy/91687.jpg,Strawberry___healthy
266,Strawberry___healthy/182734.jpg,Strawberry___healthy
267,Strawberry___healthy/67632.jpg,Strawberry___healthy
268,Strawberry___healthy/190031.jpg,Strawberry___healthy
269,Strawberry___healthy/74033.jpg,Strawberry___healthy
270,Strawberry___healthy/87026.jpg,Strawberry___healthy
271,Strawberry___healthy/173328.jpg,Strawberry___healthy
272,Strawberry___healthy/53106.jpg,Strawberry___healthy
273,Strawberry___healthy/20373.jpg,Strawberry___healthy
274,Strawberry___healthy/20136.jpg,Strawberry___healthy
275,Strawberry___healthy/159029.jpg,Strawberry___healthy
276,Strawberry___healthy/45182.jpg,Strawberry___healthy
277,Strawberry___healthy/179991.jpg,Strawberry___healthy
278,Strawberry___healthy/182713.jpg,Strawberry___healthy
279,Strawberry___healthy/60131.jpg,Strawberry___healthy
280,Corn___Northern_Leaf_Blight/57805.jpg,Corn___Northern_Leaf_Blight
281,Corn___Northern_Leaf_Blight/20651.jpg,Corn___Northern_Leaf_Blight
282,Corn___Northern_Leaf_Blight/57816.jpg,Corn___Northern_Leaf_Blight
283,Corn___Northern_Leaf_Blight/61303.jpg,Corn___Northern_Leaf_Blight
284,Corn___Northern_Leaf_Blight/145685.jpg,Corn___Northern_Leaf_Blight
285,Corn___Northern_Leaf_Blight/12045.jpg,Corn___Northern_Leaf_Blight
286,Corn___Northern_Leaf_Blight/139022.jpg,Corn___Northern_Leaf_Blight
287,Corn___Northern_Leaf_Blight/37503.jpg,Corn___Northern_Leaf_Blight
288,Corn___Northern_Leaf_Blight/185884.jpg,Corn___Northern_Leaf_Blight
289,Corn___Northern_Leaf_Blight/164697.jpg,Corn___Northern_Leaf_Blight
290,Corn___Northern_Leaf_Blight/121201.jpg,Corn___Northern_Leaf_Blight
291,Corn___Northern_Leaf_Blight/128930.jpg,Corn___Northern_Leaf_Blight
292,Corn___Northern_Leaf_Blight/52071.jpg,Corn___Northern_Leaf_Blight
293,Corn___Northern_Leaf_Blight/70811.jpg,Corn___Northern_Leaf_Blight
294,Corn___Northern_Leaf_Blight/83355.jpg,Corn___Northern_Leaf_Blight
295,Corn___Northern_Leaf_Blight/69895.jpg,Corn___Northern_Leaf_Blight
296,Corn___Northern_Leaf_Blight/57082.jpg,Corn___Northern_Leaf_Blight
297,Corn___Northern_Leaf_Blight/128325.jpg,Corn___Northern_Leaf_Blight
298,Corn___Northern_Leaf_Blight/109073.jpg,Corn___Northern_Leaf_Blight
299,Corn___Northern_Leaf_Blight/130816.jpg,Corn___Northern_Leaf_Blight
300,Corn___Northern_Leaf_Blight/170986.jpg,Corn___Northern_Leaf_Blight
301,Corn___Northern_Leaf_Blight/191692.jpg,Corn___Northern_Leaf_Blight
302,Corn___Northern_Leaf_Blight/105281.jpg,Corn___Northern_Leaf_Blight
303,Corn___Northern_Leaf_Blight/79149.jpg,Corn___Northern_Leaf_Blight
304,Corn___Northern_Leaf_Blight/128271.jpg,Corn___Northern_Leaf_Blight
305,Corn___Northern_Leaf_Blight/110487.jpg,Corn___Northern_Leaf_Blight
306,Corn___Northern_Leaf_Blight/29157.jpg,Corn___Northern_Leaf_Blight
307,Corn___Northern_Leaf_Blight/67894.jpg,Corn___Northern_Leaf_Blight
308,Corn___Northern_Leaf_Blight/17139.jpg,Corn___Northern_Leaf_Blight
309,Corn___Northern_Leaf_Blight/111523.jpg,Corn___Northern_Leaf_Blight
310,Corn___Northern_Leaf_Blight/182949.jpg,Corn___Northern_Leaf_Blight
311,Corn___Northern_Leaf_Blight/164776.jpg,Corn___Northern_Leaf_Blight
312,Corn___Northern_Leaf_Blight/153529.jpg,Corn___Northern_Leaf_Blight
313,Corn___Northern_Leaf_Blight/170697.jpg,Corn___Northern_Leaf_Blight
314,Corn___Northern_Leaf_Blight/177384.jpg,Corn___Northern_Leaf_Blight
315,Corn___Northern_Leaf_Blight/65135.jpg,Corn___Northern_Leaf_Blight
316,Corn___Northern_Leaf_Blight/101051.jpg,Corn___Northern_Leaf_Blight
317,Corn___Northern_Leaf_Blight/13459.jpg,Corn___Northern_Leaf_Blight
318,Corn___Northern_Leaf_Blight/142813.jpg,Corn___Northern_Leaf_Blight
319,Corn___Northern_Leaf_Blight/102043.jpg,Corn___Northern_Leaf_Blight
320,Orange___Haunglongbing_(Citrus_greening)/114460.jpg,Orange___Haunglongbing_(Citrus_greening)
321,Orange___Haunglongbing_(Citrus_greening)/64147.jpg,Orange___Haunglongbing_(Citrus_greening)
322,Orange___Haunglongbing_(Citrus_greening)/122594.jpg,Orange___Haunglongbing_(Citrus_greening)
323,Orange___Haunglongbing_(Citrus_greening)/114358.jpg,Orange___Haunglongbing_(Citrus_greening)
324,Orange___Haunglongbing_(Citrus_greening)/40000.jpg,Orange___Haunglongbing_(Citrus_greening)
325,Orange___Haunglongbing_(Citrus_greening)/84037.jpg,Orange___Haunglongbing_(Citrus_greening)
326,Orange___Haunglongbing_(Citrus_greening)/60560.jpg,Orange___Haunglongbing_(Citrus_greening)
327,Orange___Haunglongbing_(Citrus_greening)/85506.jpg,Orange___Haunglongbing_(Citrus_greening)
328,Orange___Haunglongbing_(Citrus_greening)/91302.jpg,Orange___Haunglongbing_(Citrus_greening)
329,Orange___Haunglongbing_(Citrus_greening)/48113.jpg,Orange___Haunglongbing_(Citrus_greening)
330,Orange___Haunglongbing_(Citrus_greening)/48462.jpg,Orange___Haunglongbing_(Citrus_greening)
331,Orange___Haunglongbing_(Citrus_greening)/174445.jpg,Orange___Haunglongbing_(Citrus_greening)
332,Orange___Haunglongbing_(Citrus_greening)/66583.jpg,Orange___Haunglongbing_(Citrus_greening)
333,Orange___Haunglongbing_(Citrus_greening)/54434.jpg,Orange___Haunglongbing_(Citrus_greening)
334,Orange___Haunglongbing_(Citrus_greening)/139661.jpg,Orange___Haunglongbing_(Citrus_greening)
335,Orange___Haunglongbing_(Citrus_greening)/93115.jpg,Orange___Haunglongbing_(Citrus_greening)
336,Orange___Haunglongbing_(Citrus_greening)/152686.jpg,Orange___Haunglongbing_(Citrus_greening)
337,Orange___Haunglongbing_(Citrus_greening)/193274.jpg,Orange___Haunglongbing_(Citrus_greening)
338,Orange___Haunglongbing_(Citrus_greening)/102968.jpg,Orange___Haunglongbing_(Citrus_greening)
339,Orange___Haunglongbing_(Citrus_greening)/197183.jpg,Orange___Haunglongbing_(Citrus_greening)
340,Orange___Haunglongbing_(Citrus_greening)/42820.jpg,Orange___Haunglongbing_(Citrus_greening)
341,Orange___Haunglongbing_(Citrus_greening)/105786.jpg,Orange___Haunglongbing_(Citrus_greening)
342,Orange___Haunglongbing_(Citrus_greening)/157519.jpg,Orange___Haunglongbing_(Citrus_greening)
343,Orange___Haunglongbing_(Citrus_greening)/136579.jpg,Orange___Haunglongbing_(Citrus_greening)
344,Orange___Haunglongbing_(Citrus_greening)/186262.jpg,Orange___Haunglongbing_(Citrus_greening)
345,Orange___Haunglongbing_(Citrus_greening)/172070.jpg,Orange___Haunglongbing_(Citrus_greening)
346,Orange___Haunglongbing_(Citrus_greening)/146701.jpg,Orange___Haunglongbing_(Citrus_greening)
347,Orange___Haunglongbing_(Citrus_greening)/136384.jpg,Orange___Haunglongbing_(Citrus_greening)
348,Orange___Haunglongbing_(Citrus_greening)/10086.jpg,Orange___Haunglongbing_(Citrus_greening)
349,Orange___Haunglongbing_(Citrus_greening)/127726.jpg,Orange___Haunglongbing_(Citrus_greening)
350,Orange___Haunglongbing_(Citrus_greening)/129172.jpg,Orange___Haunglongbing_(Citrus_greening)
